PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, SPED
Station name, SanPedro        
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, SPED.cwu.nam08.pos
Offset from source file, 7.09 mm North, 27.30 mm East, 17.54 mm Vertical
Reference position, 18.4610151265 North Latitude, -69.3055732035 East Longitude, -22.11387 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2012-01-09,2.26, 13.51, -1.18, 1.86, 2.08, 7.87, repro,
2012-01-10,2.57, 16.61, 6.82, 1.82, 2, 7.7, repro,
2012-01-11,2.33, 13.36, 14.16, 1.93, 2.17, 8.15, repro,
2012-01-12,3.43, 15.61, 9.88, 1.85, 2.07, 7.84, repro,
2012-01-13,1.72, 15.03, 9.20, 1.97, 2.25, 8.58, repro,
2012-01-14,2.43, 16.64, 8.97, 1.84, 2.06, 7.83, repro,
2012-01-15,3.38, 14.82, 17.06, 2.01, 2.13, 8.39, repro,
2012-01-16,3.54, 13.43, 18.09, 1.93, 2.1, 8.09, repro,
2012-01-17,2.16, 16.15, 11.39, 1.96, 2.21, 8.48, repro,
2012-01-18,2.82, 13.70, 13.27, 1.94, 2.12, 8.25, repro,
2012-01-19,3.71, 16.52, 0.74, 1.91, 2.13, 8.2, repro,
2012-01-20,5.12, 15.23, 8.57, 1.86, 2.12, 7.94, repro,
2012-01-21,3.31, 14.07, 13.46, 1.97, 2.25, 8.48, repro,
2012-01-22,3.01, 14.60, 15.15, 1.91, 2.11, 8.14, repro,
2012-01-23,4.72, 13.76, 16.26, 1.87, 2.1, 8.01, repro,
2012-01-24,2.77, 16.85, 24.09, 2, 2.17, 8.63, repro,
2012-01-25,4.86, 15.25, 17.98, 1.87, 2.09, 7.97, repro,
2012-01-26,2.93, 15.49, 12.94, 1.91, 2.12, 8.14, repro,
2012-01-27,3.43, 17.90, 4.70, 1.87, 2.12, 7.95, repro,
2012-01-28,3.56, 16.67, 5.34, 1.91, 2.1, 8.04, repro,
2012-01-29,4.26, 14.49, 15.52, 1.83, 2.12, 8.01, repro,
2012-01-30,4.49, 14.75, 22.42, 1.89, 2.18, 8.22, repro,
2012-01-31,5.87, 14.57, 10.33, 1.84, 2.07, 7.84, repro,
2012-02-01,6.07, 15.43, 12.01, 1.84, 2.08, 7.86, repro,
2012-02-02,5.60, 15.68, 25.68, 1.89, 2.11, 8.01, repro,
2012-02-03,4.24, 14.76, 20.90, 1.88, 2.11, 7.93, repro,
2012-02-04,5.22, 15.58, 18.73, 1.9, 2.13, 8.09, repro,
2012-02-05,3.65, 14.93, 7.77, 1.92, 2.27, 8.24, repro,
2012-02-06,4.95, 13.38, 25.90, 1.89, 2.22, 8.23, repro,
2012-02-07,3.49, 14.88, 6.87, 1.85, 2.14, 7.98, repro,
2012-02-08,5.27, 17.14, 30.49, 1.82, 2.06, 7.89, repro,
2012-02-09,3.84, 16.31, 24.25, 1.91, 2.17, 8.23, repro,
2012-02-10,3.51, 17.95, 27.02, 1.86, 2.05, 7.95, repro,
2012-02-11,4.49, 17.46, 21.46, 1.88, 2.07, 8.1, repro,
2012-02-12,4.60, 16.03, 16.47, 1.87, 2.07, 8.05, repro,
2012-02-13,4.33, 14.91, 16.10, 1.87, 2.05, 8.04, repro,
2012-02-14,3.41, 17.62, 20.97, 1.87, 2.08, 7.99, repro,
2012-02-15,3.13, 17.87, 7.49, 1.87, 2.07, 7.96, repro,
2012-02-16,4.66, 17.81, 17.97, 1.89, 2.11, 8.17, repro,
2012-02-17,3.88, 17.81, 19.69, 1.82, 2.05, 7.84, repro,
2012-02-18,2.90, 17.87, 5.35, 1.82, 2.05, 7.87, repro,
2012-02-19,4.36, 17.29, 19.99, 1.85, 2.08, 8.05, repro,
2012-02-20,3.27, 17.88, 13.76, 1.84, 2.09, 7.84, repro,
2012-02-21,4.61, 16.34, 12.53, 1.84, 2.08, 7.92, repro,
2012-02-22,3.45, 18.87, 14.21, 1.83, 2.09, 7.92, repro,
2012-02-23,1.89, 19.67, 9.96, 1.89, 2.12, 8.29, repro,
2012-02-24,2.84, 18.92, 16.84, 1.81, 2.05, 7.82, repro,
2012-02-25,4.23, 19.13, 15.42, 1.93, 2.22, 8.48, repro,
2012-02-26,3.00, 19.03, 10.05, 1.82, 2.05, 7.84, repro,
2012-02-27,7.45, 14.98, 22.23, 1.86, 2.11, 8.02, repro,
2012-02-28,5.17, 15.39, 24.02, 1.85, 2.09, 7.9, repro,
2012-02-29,3.50, 18.93, 7.58, 1.81, 2.05, 7.86, repro,
2012-03-01,2.34, 19.02, 7.95, 2.08, 2.43, 9.38, repro,
2012-03-02,3.65, 18.71, 24.92, 1.87, 2.16, 7.99, repro,
2012-03-03,4.13, 20.61, 10.32, 1.87, 2.12, 8.07, repro,
2012-03-04,2.57, 19.65, 17.26, 1.84, 2.08, 7.97, repro,
2012-03-05,2.19, 16.87, 2.55, 1.81, 2.05, 7.76, repro,
2012-03-06,3.89, 18.01, 25.13, 1.84, 2.05, 8.07, repro,
2012-03-07,3.21, 15.49, 20.71, 1.89, 2.13, 8.06, repro,
2012-03-08,3.39, 17.24, 24.00, 1.85, 2.08, 7.91, repro,
2012-03-09,3.75, 17.67, 13.08, 1.92, 2.17, 8.39, repro,
2012-03-10,2.06, 18.11, 7.67, 1.9, 2.2, 8.06, repro,
2012-03-11,5.21, 18.89, 24.71, 1.9, 2.17, 8.17, repro,
2012-03-12,2.97, 16.70, 11.90, 1.9, 2.16, 8.14, repro,
2012-03-13,5.00, 18.46, 14.56, 1.87, 2.14, 7.99, repro,
2012-03-14,4.06, 18.26, 17.22, 1.93, 2.23, 8.36, repro,
2012-03-15,4.21, 15.80, 2.69, 1.98, 2.23, 8.83, repro,
2012-03-16,5.24, 20.72, -5.69, 1.85, 2.13, 8.09, repro,
2012-03-17,4.75, 17.21, 16.21, 1.93, 2.19, 8.33, repro,
2012-03-18,3.23, 17.02, 22.79, 1.87, 2.14, 8.02, repro,
2012-03-19,4.60, 18.03, 7.88, 1.82, 2.13, 7.94, repro,
2012-03-20,4.90, 19.67, 10.51, 1.83, 2.06, 7.89, repro,
2012-03-21,4.39, 15.66, 26.42, 1.91, 2.19, 8.22, repro,
2012-03-22,3.07, 17.69, 15.96, 1.84, 2.07, 7.96, repro,
2012-03-23,3.34, 17.74, 14.63, 1.89, 2.14, 8.04, repro,
2012-03-24,4.21, 14.44, 21.81, 1.87, 2.15, 8.05, repro,
2012-03-25,-0.45, 19.39, 14.96, 1.93, 2.31, 8.33, repro,
2012-03-26,3.30, 17.73, 11.06, 1.86, 2.13, 8.03, repro,
2012-03-27,5.96, 16.87, 7.18, 1.96, 2.32, 8.68, repro,
2012-03-28,1.00, 19.47, 6.69, 1.84, 2.08, 7.94, repro,
2012-03-29,3.32, 20.06, 2.73, 1.93, 2.33, 8.57, repro,
2012-03-30,4.20, 14.81, -1.80, 1.89, 2.13, 8.07, repro,
2012-03-31,5.18, 17.11, 10.48, 1.88, 2.08, 8.03, repro,
2012-04-01,6.05, 18.46, 13.68, 1.85, 2.06, 7.96, repro,
2012-04-02,4.35, 17.44, 9.04, 1.88, 2.13, 8.11, repro,
2012-04-03,1.90, 18.60, 12.37, 1.86, 2.1, 8.02, repro,
2012-04-04,4.26, 19.39, 1.90, 1.88, 2.13, 8.15, repro,
2012-04-05,3.58, 20.15, 10.69, 1.85, 2.05, 7.88, repro,
2012-04-06,4.36, 18.33, 10.28, 1.88, 2.11, 7.96, repro,
2012-04-07,5.19, 16.70, 10.95, 2.02, 2.27, 8.6, repro,
2012-04-08,3.21, 18.97, 13.24, 1.97, 2.35, 8.67, repro,
2012-04-09,6.84, 17.09, 22.76, 1.94, 2.22, 8.33, repro,
2012-04-10,4.50, 16.98, -0.01, 1.85, 2.08, 8.17, repro,
2012-04-11,8.82, 17.59, 17.06, 1.83, 2.08, 7.98, repro,
2012-04-12,3.23, 20.31, 6.32, 1.99, 2.28, 8.99, repro,
2012-04-13,5.04, 20.40, -2.70, 1.84, 2.13, 7.94, repro,
2012-04-14,4.96, 19.83, 19.79, 1.81, 2.02, 7.79, repro,
2012-04-15,5.93, 19.16, 7.79, 1.81, 2.01, 7.79, repro,
2012-04-16,5.66, 18.96, 17.34, 1.81, 2.02, 7.8, repro,
2012-04-17,5.69, 17.95, 11.37, 1.85, 2.1, 8.03, repro,
2012-04-18,7.35, 19.17, 4.93, 1.81, 2.03, 7.82, repro,
2012-04-19,3.64, 19.22, 9.79, 1.84, 2.05, 7.89, repro,
2012-04-20,4.12, 20.21, 6.42, 1.84, 2.08, 8.05, repro,
2012-04-21,3.96, 21.42, 8.46, 1.86, 2.17, 8.14, repro,
2012-04-22,4.93, 20.87, 3.42, 1.89, 2.09, 8.29, repro,
2012-04-23,3.87, 22.23, -1.07, 1.82, 2.03, 7.79, repro,
2012-04-24,5.10, 20.99, -2.49, 1.91, 2.1, 8.49, repro,
2012-04-25,7.54, 21.78, 2.74, 1.88, 2.06, 8.2, repro,
2012-04-26,4.69, 19.09, -3.03, 1.92, 2.27, 8.63, repro,
2012-04-27,1.99, 20.68, -15.77, 1.92, 2.37, 8.81, repro,
2012-04-28,5.70, 20.72, 9.90, 1.8, 2, 7.7, repro,
2012-04-29,5.12, 21.76, 8.60, 1.79, 2.02, 7.79, repro,
2012-04-30,5.91, 20.69, 0.79, 1.89, 2.18, 8.19, repro,
2012-05-01,6.46, 21.77, 10.04, 1.86, 2.04, 8.11, repro,
2012-05-02,4.26, 19.79, 4.64, 1.84, 2.03, 8.05, repro,
2012-05-03,1.65, 20.45, 2.13, 2.14, 2.66, 9.55, repro,
2012-05-04,2.57, 20.91, 11.87, 1.93, 2.4, 8.42, repro,
2012-05-05,3.49, 19.76, 10.61, 2.17, 2.65, 9.8, repro,
2012-05-06,2.31, 22.39, 11.04, 1.82, 2.01, 7.79, repro,
2012-05-07,5.15, 22.09, 9.68, 1.88, 2.02, 7.97, repro,
2012-05-08,4.12, 22.76, 20.27, 1.79, 2.01, 7.67, repro,
2012-05-09,4.84, 21.81, 6.63, 1.85, 2.06, 8.04, repro,
2012-05-10,3.54, 21.27, 3.01, 1.87, 2.12, 8.24, repro,
2012-05-11,5.35, 22.09, 8.72, 1.88, 2.07, 8.22, repro,
2012-05-12,3.23, 21.42, 14.41, 1.9, 2.14, 8.38, repro,
2012-05-13,3.77, 22.16, -4.43, 1.86, 2.09, 8.14, repro,
2012-05-14,5.23, 19.89, 10.64, 1.87, 2.24, 8.21, repro,
2012-05-15,6.78, 21.43, 0.88, 1.82, 2.05, 8.06, repro,
2012-05-16,3.02, 17.62, 16.13, 1.8, 2.01, 7.7, repro,
2012-05-17,3.90, 23.00, 3.19, 1.83, 2.13, 7.9, repro,
2012-05-18,4.82, 20.44, 5.57, 1.83, 2, 7.87, repro,
2012-05-19,12.32, 18.80, -3.70, 1.85, 2.11, 8.04, repro,
2012-05-20,5.57, 19.22, 6.78, 1.85, 2.06, 8.01, repro,
2012-05-21,2.61, 20.25, 7.04, 1.92, 2.24, 8.38, repro,
2012-05-22,2.78, 20.40, 5.38, 1.85, 2.06, 8.04, repro,
2012-05-23,4.54, 22.95, 5.12, 1.84, 2.06, 7.99, repro,
2012-05-24,3.61, 22.85, 14.97, 1.97, 2.18, 8.44, repro,
2012-05-25,3.76, 22.04, 17.73, 1.79, 1.98, 7.64, repro,
2012-05-26,2.25, 20.11, 21.71, 1.85, 2.15, 8.07, repro,
2012-05-27,3.17, 21.62, 12.87, 1.85, 2.14, 8.02, repro,
2012-05-28,4.89, 21.14, -8.71, 1.91, 2.44, 8.47, repro,
2012-05-29,4.73, 21.38, 12.82, 1.9, 2.22, 8.21, repro,
2012-05-30,4.86, 22.17, 18.45, 1.83, 2.1, 7.9, repro,
2012-05-31,4.90, 24.34, 6.99, 1.88, 2.1, 8.18, repro,
2012-06-01,3.65, 21.41, 11.38, 1.83, 2.1, 7.92, repro,
2012-06-02,5.06, 23.27, 15.79, 1.84, 2.08, 7.83, repro,
2012-06-03,4.15, 20.67, 11.61, 1.8, 2.04, 7.74, repro,
2012-06-04,3.46, 24.15, 18.02, 1.93, 2.17, 8.49, repro,
2012-06-05,4.80, 22.13, 4.10, 1.83, 2.09, 7.92, repro,
2012-06-06,4.69, 21.05, 11.72, 1.87, 2.13, 8.18, repro,
2012-06-07,4.41, 22.82, 12.59, 1.95, 2.2, 8.45, repro,
2012-06-08,3.77, 23.49, 10.51, 1.84, 2.12, 8.19, repro,
2012-06-09,3.12, 23.02, 11.99, 1.79, 2.03, 7.66, repro,
2012-06-10,6.66, 23.22, 15.41, 1.83, 2.19, 7.97, repro,
2012-06-11,4.98, 22.04, 11.66, 1.8, 2.06, 7.79, repro,
2012-06-12,5.24, 21.53, 12.18, 1.82, 2.05, 7.89, repro,
2012-06-13,4.55, 22.23, 14.26, 1.84, 2.11, 7.93, repro,
2012-06-14,4.10, 21.38, 14.32, 1.78, 2.02, 7.72, repro,
2012-06-15,4.34, 21.17, 7.08, 1.91, 2.1, 8.1, repro,
2012-06-16,3.93, 23.40, 8.96, 1.85, 2.07, 8.06, repro,
2012-06-17,8.13, 21.44, 12.33, 1.85, 2.11, 8.1, repro,
2012-06-18,4.52, 21.91, 25.86, 1.82, 2.06, 7.88, repro,
2012-06-19,4.89, 22.25, 17.19, 1.83, 2.05, 7.92, repro,
2012-06-20,4.20, 21.80, 17.22, 1.81, 2.04, 7.76, repro,
2012-06-21,5.40, 22.99, 8.30, 1.8, 2.03, 7.71, repro,
2012-06-22,4.76, 24.40, 13.85, 1.87, 2.08, 8.1, repro,
2012-06-23,6.63, 22.27, 5.57, 1.84, 2.07, 7.99, repro,
2012-06-24,5.31, 21.20, 7.31, 1.86, 2.11, 8.06, repro,
2012-06-25,6.59, 22.93, 12.28, 1.81, 2.04, 7.76, repro,
2012-06-26,5.17, 23.84, 2.19, 1.94, 2.31, 8.43, repro,
2012-06-27,5.08, 23.76, 17.67, 1.9, 2.27, 8.39, repro,
2012-06-28,5.19, 22.12, 15.59, 1.84, 2.04, 7.89, repro,
2012-06-29,3.94, 25.05, 9.60, 1.8, 2.03, 7.75, repro,
2012-06-30,5.77, 23.63, 7.58, 1.84, 2.07, 7.94, repro,
2012-07-01,5.43, 22.11, 13.34, 1.84, 2.07, 8, repro,
2012-07-02,5.04, 23.61, 14.22, 1.85, 2.1, 8.02, repro,
2012-07-03,5.73, 23.46, 12.15, 2.13, 2.25, 8.91, repro,
2012-07-04,4.18, 22.52, 14.17, 1.85, 2.12, 8.16, repro,
2012-07-05,5.88, 21.82, 11.41, 1.88, 2.1, 8.24, repro,
2012-07-06,7.01, 19.36, 9.55, 1.93, 2.15, 8.3, repro,
2012-07-07,4.40, 22.06, 10.73, 2.02, 2.34, 9.18, repro,
2012-07-08,3.88, 24.29, 14.38, 1.8, 2.04, 7.82, repro,
2012-07-09,4.00, 23.16, 14.20, 1.9, 2.16, 8.2, repro,
2012-07-10,3.39, 22.77, 15.11, 1.81, 2.06, 7.84, repro,
2012-07-11,5.21, 23.66, 21.79, 1.87, 2.09, 8.14, repro,
2012-07-12,5.25, 24.50, 16.99, 2.15, 2.3, 9.28, repro,
2012-07-14,5.14, 22.96, 13.88, 1.79, 2.03, 7.75, repro,
2012-07-15,6.65, 22.56, 13.52, 1.9, 2.12, 8.11, repro,
2012-07-16,3.38, 24.33, 6.45, 1.88, 2.23, 8.2, repro,
2012-07-17,4.35, 24.87, 10.12, 1.84, 2.05, 7.94, repro,
2012-07-18,14.51, 24.31, 27.88, 1.95, 2.28, 8.68, repro,
2012-07-19,5.06, 22.71, 11.22, 1.94, 2.27, 8.59, repro,
2012-07-20,3.77, 22.86, 19.64, 2.02, 2.24, 8.7, repro,
2012-07-21,2.88, 22.84, 9.76, 1.95, 2.21, 8.34, repro,
2012-07-22,5.03, 23.83, 18.31, 1.82, 2.06, 7.8, repro,
2012-07-23,4.87, 24.57, 23.27, 1.9, 2.19, 8.09, repro,
2012-07-24,5.13, 21.12, 10.13, 1.91, 2.2, 8.34, repro,
2012-07-25,3.22, 24.06, 11.71, 1.83, 2.07, 7.76, repro,
2012-07-26,2.97, 26.01, 19.24, 1.83, 2.07, 7.8, repro,
2012-07-27,4.18, 25.35, 17.51, 1.83, 2.16, 8.04, repro,
2012-07-28,2.86, 21.87, 17.92, 1.87, 2.09, 8.08, repro,
2012-07-29,5.33, 25.54, 24.63, 1.79, 2.08, 7.78, repro,
2012-07-30,5.78, 23.54, 20.28, 1.79, 2.04, 7.74, repro,
2012-07-31,2.66, 26.55, 8.93, 1.87, 2.12, 8.43, repro,
2012-08-01,2.80, 23.56, -0.49, 1.86, 2.15, 8.07, repro,
2012-08-02,3.60, 24.58, 22.60, 1.82, 2.08, 7.84, repro,
2012-08-03,3.32, 24.60, 12.43, 1.87, 2.21, 8.21, repro,
2012-08-04,5.20, 24.59, 22.51, 1.84, 2.06, 8.02, repro,
2012-08-05,3.55, 26.56, 12.54, 1.84, 2.09, 7.84, repro,
2012-08-06,4.06, 24.99, 9.96, 1.8, 2.07, 7.78, repro,
2012-08-07,5.70, 25.50, 10.53, 2.09, 2.31, 9.53, repro,
2012-08-08,5.94, 25.39, 19.29, 1.96, 2.27, 8.66, repro,
2012-08-09,4.39, 25.30, 22.25, 1.8, 2.06, 7.8, repro,
2012-08-10,4.66, 27.18, 23.80, 1.83, 2.14, 7.94, repro,
2012-08-11,4.52, 26.40, 18.07, 1.82, 2.13, 7.98, repro,
2012-08-12,5.95, 26.16, 21.41, 1.95, 2.25, 8.45, repro,
2012-08-13,4.14, 24.46, 12.05, 1.86, 2.15, 8.03, repro,
2012-08-14,3.53, 24.99, 23.15, 1.86, 2.12, 8.26, repro,
2012-08-15,10.60, 27.40, 24.24, 1.85, 2.26, 8.19, repro,
2012-08-16,3.72, 28.10, 14.61, 1.97, 2.28, 8.55, repro,
2012-08-17,2.74, 25.02, 10.74, 1.88, 2.2, 8.22, repro,
2012-08-18,3.34, 24.51, 12.94, 1.88, 2.15, 8.16, repro,
2012-08-19,4.07, 25.71, 16.45, 1.93, 2.33, 8.33, repro,
2012-08-20,6.47, 26.65, 21.56, 1.82, 2.11, 7.93, repro,
2012-08-21,7.01, 26.83, 13.92, 1.93, 2.31, 8.72, repro,
2012-08-22,5.32, 26.68, 15.66, 1.81, 2.07, 7.81, repro,
2012-08-23,4.53, 27.90, 15.65, 1.91, 2.23, 8.26, repro,
2012-08-24,7.20, 23.64, 12.67, 1.87, 2.16, 7.98, repro,
2012-08-25,6.47, 25.76, 22.89, 1.87, 2.12, 8.16, repro,
2012-08-26,4.57, 28.08, 6.69, 1.86, 2.26, 8.23, repro,
2012-08-27,3.51, 25.45, -6.82, 1.89, 2.17, 8.39, repro,
2012-08-28,5.04, 24.48, 18.91, 1.88, 2.11, 8.09, repro,
2012-08-29,4.89, 26.31, 16.54, 1.86, 2.09, 8, repro,
2012-08-30,5.48, 24.95, 18.24, 1.84, 2.19, 8.02, repro,
2012-08-31,7.59, 23.36, 17.13, 1.85, 2.09, 8.09, repro,
2012-09-01,6.05, 25.84, 10.95, 1.9, 2.18, 8.26, repro,
2012-09-02,6.02, 25.88, 5.45, 1.96, 2.2, 8.3, repro,
2012-09-03,5.46, 26.50, 3.81, 1.84, 2.09, 7.94, repro,
2012-09-04,7.19, 24.18, 16.67, 1.88, 2.17, 8.39, repro,
2012-09-05,4.66, 26.30, 7.34, 1.85, 2.09, 8.21, repro,
2012-09-06,4.71, 26.51, 15.56, 1.87, 2.24, 8.14, repro,
2012-09-07,4.88, 28.04, 2.82, 1.94, 2.31, 8.7, repro,
2012-09-08,4.40, 27.80, 6.98, 1.81, 2.06, 7.86, repro,
2012-09-09,5.38, 25.07, 6.18, 1.83, 2.09, 8.01, repro,
2012-09-10,4.08, 27.01, 6.24, 1.9, 2.19, 8.4, repro,
2012-09-11,5.38, 26.86, 11.78, 1.89, 2.11, 8.29, repro,
2012-09-12,5.25, 26.31, 16.58, 1.86, 2.14, 8.17, repro,
2012-09-13,4.15, 28.29, 2.69, 1.9, 2.16, 8.38, repro,
2012-09-14,5.45, 26.06, 0.97, 1.84, 2.06, 8.16, repro,
2012-09-15,7.07, 27.24, 10.95, 1.84, 2.06, 8.2, repro,
2012-09-16,5.80, 22.94, 24.63, 1.92, 2.3, 8.57, repro,
2012-09-17,7.86, 22.11, 9.83, 1.79, 2.04, 7.83, repro,
2012-09-18,8.61, 22.28, 0.16, 1.85, 2.19, 8.23, repro,
2012-09-19,8.99, 25.10, 23.50, 1.82, 2.13, 8, repro,
2012-09-20,7.67, 26.61, 12.57, 1.81, 2.06, 7.92, repro,
2012-09-21,6.29, 26.82, 17.42, 1.87, 2.14, 8.34, repro,
2012-09-22,4.89, 26.34, 14.34, 1.84, 2.07, 8.15, repro,
2012-09-23,4.31, 25.56, 3.47, 1.83, 2.19, 8.14, repro,
2012-09-24,8.99, 24.25, 13.40, 1.89, 2.13, 8.3, repro,
2012-09-25,6.93, 28.32, 10.13, 1.99, 2.3, 8.39, repro,
2012-09-26,5.69, 26.86, 19.89, 2.05, 2.35, 8.96, repro,
2012-09-27,5.21, 25.41, 13.69, 1.93, 2.22, 8.37, repro,
2012-09-28,4.56, 23.80, 10.95, 2.04, 2.48, 9.11, repro,
2012-09-29,4.84, 25.73, 23.51, 1.85, 2.12, 8.09, repro,
2012-09-30,4.72, 29.38, 16.84, 1.82, 2.07, 7.9, repro,
2012-10-01,5.11, 25.75, 5.79, 1.87, 2.14, 8.25, repro,
2012-10-02,6.29, 26.17, 16.24, 1.8, 2.04, 7.86, repro,
2012-10-03,8.02, 23.51, 20.60, 2.01, 2.38, 8.91, repro,
2012-10-04,6.83, 24.09, 22.83, 1.82, 2.09, 7.88, repro,
2012-10-05,3.81, 27.76, 11.26, 1.98, 2.27, 8.59, repro,
2012-10-06,4.40, 29.18, 3.67, 2.09, 2.48, 9.19, repro,
2012-10-07,3.65, 26.40, 15.77, 1.8, 2.04, 7.83, repro,
2012-10-08,10.76, 24.64, 7.06, 1.92, 2.25, 8.44, repro,
2012-10-09,6.86, 28.23, 13.47, 3.91, 4.13, 16.61, repro,
2012-10-10,6.26, 29.43, 8.16, 2.17, 2.64, 10.22, repro,
2012-10-11,4.34, 26.93, 10.83, 2.04, 2.47, 9.18, repro,
2012-10-12,7.67, 24.89, 7.53, 1.84, 2.13, 8.07, repro,
2012-10-13,6.01, 25.35, 15.61, 1.84, 2.1, 8.06, repro,
2012-10-14,3.49, 26.41, 16.64, 1.83, 2.06, 7.96, repro,
2012-10-15,5.87, 28.09, 13.28, 1.84, 2.07, 7.96, repro,
2012-10-16,7.22, 29.03, 19.33, 2.01, 2.4, 9.23, repro,
2012-10-17,2.82, 32.29, 15.21, 1.89, 2.19, 8.31, repro,
2012-10-18,2.95, 27.33, 6.80, 1.89, 2.14, 8.36, repro,
2012-10-19,6.44, 27.87, 21.11, 1.87, 2.17, 8.34, repro,
2012-10-20,5.38, 27.37, 2.27, 1.87, 2.15, 8.11, repro,
2012-10-21,4.83, 26.67, 8.28, 1.9, 2.12, 8.43, repro,
2012-10-22,1.98, 30.13, 11.15, 2.07, 2.61, 9.29, repro,
2012-10-23,4.66, 31.83, -27.24, 4.21, 4.73, 18.25, repro,
2012-10-24,5.33, 24.39, 8.52, 1.9, 2.22, 8.71, repro,
2012-10-25,6.83, 25.03, 17.34, 1.87, 2.21, 8.3, repro,
2012-10-26,5.63, 26.30, 11.65, 1.89, 2.21, 8.19, repro,
2012-10-27,7.49, 25.19, 16.59, 1.88, 2.13, 8.33, repro,
2012-10-28,5.02, 27.12, -2.42, 1.98, 2.36, 8.9, repro,
2012-10-29,4.16, 26.92, 9.62, 1.82, 2.09, 8.16, repro,
2012-10-30,4.46, 29.14, 14.89, 1.94, 2.29, 8.54, repro,
2012-10-31,6.03, 27.41, 15.58, 1.88, 2.16, 8.34, repro,
2012-11-01,5.53, 28.38, 9.35, 1.94, 2.26, 8.7, repro,
2012-11-02,5.14, 26.99, 12.41, 1.94, 2.27, 8.69, repro,
2012-11-03,7.34, 25.16, 1.80, 1.95, 2.36, 8.78, repro,
2012-11-04,5.70, 26.93, 16.11, 1.93, 2.23, 8.58, repro,
2012-11-05,6.98, 26.20, 3.82, 1.92, 2.27, 8.64, repro,
2012-11-06,4.74, 27.12, 6.71, 2, 2.29, 9.19, repro,
2012-11-08,2.03, 23.45, 8.59, 2.87, 3.41, 13.5, repro,
2012-11-09,8.96, 25.91, 13.09, 1.99, 2.4, 9.19, repro,
2012-11-10,6.43, 25.52, 21.09, 1.87, 2.12, 8.31, repro,
2012-11-11,7.91, 25.10, 6.66, 1.89, 2.15, 8.44, repro,
2012-11-12,5.52, 27.98, 10.35, 1.84, 2.08, 8.14, repro,
2012-11-13,6.18, 26.07, 15.24, 2.01, 2.31, 8.67, repro,
2012-11-14,8.18, 27.87, 17.11, 2.06, 2.43, 9.3, repro,
2012-11-15,10.42, 26.45, 29.07, 2.26, 2.51, 9.03, repro,
2012-11-16,7.63, 27.44, 8.04, 1.9, 2.21, 8.68, repro,
2012-11-17,8.55, 24.19, 17.52, 1.87, 2.16, 8.35, repro,
2012-11-18,4.77, 25.11, -3.09, 1.86, 2.2, 8.35, repro,
2012-11-19,6.11, 29.04, 17.48, 1.8, 2.06, 7.9, repro,
2012-11-20,5.35, 26.54, 21.26, 1.88, 2.2, 8.34, repro,
2012-11-21,5.61, 30.00, 20.97, 1.94, 2.18, 8.62, repro,
2012-11-22,7.73, 24.00, 6.99, 1.83, 2.08, 8.13, repro,
2012-11-23,4.80, 27.63, 4.44, 1.98, 2.29, 8.84, repro,
2012-11-24,7.75, 26.88, 13.85, 1.91, 2.2, 8.35, repro,
2012-11-25,5.43, 27.55, 8.86, 1.91, 2.17, 8.54, repro,
2012-11-26,4.85, 27.14, 2.62, 1.89, 2.14, 8.48, repro,
2012-11-27,6.74, 24.51, 8.84, 1.97, 2.31, 8.75, repro,
2012-11-28,5.74, 24.97, 1.26, 1.95, 2.31, 8.71, repro,
2012-11-29,5.00, 24.58, 0.83, 1.88, 2.12, 8.5, repro,
2012-11-30,7.22, 26.32, 5.31, 2, 2.22, 8.72, repro,
2012-12-01,8.34, 27.59, 20.73, 1.86, 2.08, 8.29, repro,
2012-12-02,6.01, 27.99, 12.67, 1.81, 2.05, 7.96, repro,
2012-12-03,5.17, 29.57, 10.60, 1.85, 2.08, 8.11, repro,
2012-12-04,8.07, 26.27, 7.75, 1.81, 2.09, 7.96, repro,
2012-12-05,6.80, 28.02, 6.02, 1.82, 2.04, 8, repro,
2012-12-06,7.52, 25.53, 5.28, 1.86, 2.08, 8.26, repro,
2012-12-07,5.72, 27.10, -0.34, 1.88, 2.1, 8.46, repro,
2012-12-08,8.08, 28.39, 19.34, 1.83, 2.1, 8.15, repro,
2012-12-09,5.54, 27.88, 11.57, 1.83, 2.06, 8.19, repro,
2012-12-10,5.02, 28.53, 13.72, 1.83, 2.1, 8.16, repro,
2012-12-11,6.25, 27.95, -0.51, 1.94, 2.25, 8.85, repro,
2012-12-12,4.46, 25.40, 16.30, 1.87, 2.17, 8.4, repro,
2012-12-13,5.51, 28.05, 15.21, 1.84, 2.05, 8.15, repro,
2012-12-14,7.70, 25.78, 12.22, 1.85, 2.06, 8.23, repro,
2012-12-15,5.50, 28.28, 15.97, 1.85, 2.11, 8.14, repro,
2012-12-16,6.46, 28.41, 9.85, 1.85, 2.06, 8.01, repro,
2012-12-17,5.72, 27.17, 14.64, 1.89, 2.07, 8.29, repro,
2012-12-18,5.57, 28.07, 15.96, 1.91, 2.15, 8.49, repro,
