PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, BARA
Station name, Barahona        
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, BARA.cwu.nam08.pos
Offset from source file, 7.61 mm North, 34.06 mm East, 14.96 mm Vertical
Reference position, 18.2086986660 North Latitude, -71.0982274115 East Longitude, 6.74862 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2017-05-04,22.79, 109.77, 17.11, 1.65, 1.74, 7.82, suppf,
2017-05-05,24.62, 111.75, 20.49, 1.65, 1.85, 7.87, suppf,
2017-05-06,29.41, 109.87, 42.19, 1.73, 1.78, 8.02, suppf,
2017-05-07,26.92, 102.10, 19.59, 1.7, 1.87, 8.07, suppf,
2017-05-08,20.89, 112.47, 11.03, 1.89, 2.37, 8.87, suppf,
2017-05-09,25.95, 110.00, 19.37, 1.57, 1.7, 7.41, suppf,
2017-05-10,26.37, 111.55, 12.39, 1.63, 1.78, 7.76, suppf,
2017-05-11,26.24, 110.21, 24.00, 1.66, 1.77, 7.9, suppf,
2017-05-12,23.88, 111.11, 8.86, 1.59, 1.7, 7.45, suppf,
2017-05-13,24.33, 111.36, 12.36, 1.67, 1.82, 7.84, suppf,
2017-05-14,24.11, 113.55, 24.44, 1.75, 2.01, 8.33, suppf,
2017-05-15,23.73, 112.11, 8.97, 1.63, 1.72, 7.67, suppf,
2017-05-16,24.53, 110.73, 24.74, 1.96, 2.11, 9.49, suppf,
2017-05-17,22.70, 105.54, 6.32, 1.75, 1.95, 8.42, suppf,
2017-05-18,22.95, 111.32, 17.34, 1.79, 1.98, 8.72, suppf,
2017-05-19,24.92, 113.75, 9.98, 1.97, 2.52, 9.4, suppf,
2017-05-20,25.10, 111.62, 18.97, 1.58, 1.74, 7.48, suppf,
2017-05-21,24.67, 111.18, 17.94, 1.59, 1.7, 7.45, suppf,
2017-05-22,22.65, 112.32, 15.78, 1.6, 1.71, 7.5, suppf,
2017-05-23,23.10, 113.04, 13.26, 1.61, 1.72, 7.57, suppf,
2017-05-24,25.41, 109.14, 15.74, 1.62, 1.83, 7.7, suppf,
2017-05-25,25.41, 108.73, 16.95, 1.58, 1.73, 7.5, suppf,
2017-05-26,25.83, 111.36, 14.27, 1.6, 1.72, 7.57, suppf,
2017-05-27,24.60, 113.85, 25.75, 1.65, 1.78, 7.76, suppf,
2017-05-28,25.00, 113.76, 22.67, 1.66, 1.74, 7.71, suppf,
2017-05-29,27.38, 113.26, 14.33, 1.66, 1.77, 7.86, suppf,
2017-05-30,25.74, 113.58, 27.75, 1.63, 1.76, 7.75, suppf,
2017-05-31,25.23, 112.21, 19.12, 1.57, 1.7, 7.44, suppf,
2017-06-01,24.55, 112.37, 26.47, 1.61, 1.76, 7.58, suppf,
2017-06-02,25.42, 111.74, 25.65, 1.63, 1.79, 7.85, suppf,
2017-06-03,25.09, 113.32, 16.39, 1.61, 1.76, 7.57, suppf,
2017-06-04,23.71, 115.75, 12.98, 1.58, 1.72, 7.48, suppf,
2017-06-05,24.51, 113.14, 25.34, 1.59, 1.72, 7.48, suppf,
2017-06-06,24.46, 115.72, 19.44, 1.65, 1.81, 7.8, suppf,
2017-06-07,25.98, 113.70, 21.37, 1.66, 1.77, 7.82, suppf,
2017-06-08,25.81, 113.22, 20.64, 1.66, 1.85, 7.87, suppf,
2017-06-09,24.53, 112.89, 17.70, 1.68, 1.91, 8.06, suppf,
2017-06-10,26.78, 113.98, 22.93, 1.59, 1.73, 7.52, suppf,
2017-06-11,22.91, 114.40, 19.19, 1.58, 1.72, 7.48, suppf,
2017-06-12,24.78, 115.75, 26.56, 1.63, 1.77, 7.71, suppf,
2017-06-13,28.55, 112.08, 24.25, 1.64, 1.8, 7.76, suppf,
2017-06-14,25.61, 113.94, 25.72, 1.61, 1.79, 7.67, suppf,
2017-06-15,27.35, 115.40, 30.32, 1.65, 1.78, 7.87, suppf,
2017-06-16,23.74, 113.84, 36.41, 1.7, 1.86, 8.3, suppf,
2017-06-17,27.37, 114.50, 21.11, 1.6, 1.73, 7.58, suppf,
2017-06-18,23.48, 112.82, 9.74, 1.73, 1.88, 7.95, suppf,
2017-06-19,25.11, 113.04, 14.49, 1.72, 1.87, 8.06, suppf,
2017-06-20,25.54, 116.79, 18.81, 1.74, 1.92, 8.26, suppf,
2017-06-21,28.04, 116.64, 28.18, 1.61, 1.72, 7.52, suppf,
2017-06-22,25.39, 114.16, 19.99, 1.6, 1.73, 7.57, suppf,
2017-06-23,27.96, 111.25, 30.60, 1.62, 1.76, 7.64, suppf,
2017-06-24,24.88, 110.98, 36.58, 1.61, 1.74, 7.54, suppf,
2017-06-25,25.38, 114.60, 23.93, 1.63, 1.76, 7.72, suppf,
2017-06-26,23.07, 113.23, 9.67, 1.63, 1.76, 7.63, suppf,
2017-06-27,24.65, 113.42, 20.25, 1.58, 1.73, 7.47, suppf,
2017-06-28,26.97, 114.23, 22.31, 1.65, 1.84, 7.7, suppf,
2017-06-29,26.71, 114.07, 11.71, 1.67, 1.86, 8.03, suppf,
2017-06-30,29.01, 111.43, 16.79, 1.65, 1.8, 7.79, suppf,
2017-07-01,24.62, 114.62, 14.71, 1.62, 1.79, 7.66, suppf,
2017-07-02,28.50, 112.78, 18.71, 1.58, 1.73, 7.5, suppf,
2017-07-03,24.23, 115.19, 13.47, 1.6, 1.77, 7.74, suppf,
2017-07-04,24.88, 117.42, 9.80, 1.6, 1.73, 7.6, suppf,
2017-07-05,25.87, 113.42, 19.86, 1.6, 1.72, 7.53, suppf,
2017-07-06,26.46, 115.41, 15.37, 1.64, 1.83, 7.68, suppf,
2017-07-07,25.26, 112.44, 14.35, 1.61, 1.79, 7.52, suppf,
2017-07-08,24.46, 114.94, 13.95, 1.6, 1.75, 7.69, suppf,
2017-07-09,25.61, 115.33, 14.58, 1.64, 1.79, 7.86, suppf,
2017-07-10,28.01, 114.80, 10.01, 1.65, 1.77, 7.88, suppf,
2017-07-11,28.30, 115.33, 27.89, 1.65, 1.88, 7.94, suppf,
2017-07-12,27.42, 114.96, 20.08, 1.59, 1.74, 7.55, suppf,
2017-07-13,27.68, 114.12, 16.29, 1.62, 1.79, 7.73, suppf,
2017-07-14,28.74, 115.72, 23.70, 1.73, 2.03, 8.55, suppf,
2017-07-15,28.98, 113.20, 32.66, 1.64, 1.83, 7.82, suppf,
2017-07-16,28.27, 115.33, 13.81, 1.6, 1.76, 7.55, suppf,
2017-07-17,26.49, 115.79, 24.31, 1.57, 1.71, 7.44, suppf,
2017-07-18,28.68, 113.48, 28.78, 1.6, 1.71, 7.63, suppf,
2017-07-19,24.89, 115.26, 17.52, 1.69, 1.93, 8.06, suppf,
2017-07-20,28.17, 115.13, 15.65, 1.6, 1.74, 7.57, suppf,
2017-07-21,28.72, 113.56, 19.29, 1.62, 1.76, 7.69, suppf,
2017-07-22,27.94, 115.47, 27.11, 1.61, 1.74, 7.63, suppf,
2017-07-23,25.34, 116.28, 17.86, 1.57, 1.69, 7.38, suppf,
2017-07-24,28.72, 115.65, 11.44, 1.6, 1.74, 7.62, suppf,
2017-07-25,28.12, 115.10, 17.99, 1.64, 1.82, 7.74, suppf,
2017-07-26,28.80, 115.88, 27.54, 1.59, 1.71, 7.49, suppf,
2017-07-27,27.78, 113.91, 17.22, 1.58, 1.7, 7.43, suppf,
2017-07-28,27.30, 115.72, 23.21, 1.57, 1.7, 7.39, suppf,
2017-07-29,26.39, 114.54, 12.48, 1.66, 1.84, 7.85, suppf,
2017-07-30,25.79, 116.99, 15.07, 1.62, 1.75, 7.64, suppf,
2017-07-31,27.03, 116.67, 16.58, 1.65, 1.77, 7.72, suppf,
2017-08-01,26.59, 116.10, 17.30, 1.58, 1.71, 7.46, suppf,
2017-08-02,28.48, 113.23, 15.58, 1.62, 1.77, 7.72, suppf,
2017-08-03,26.12, 112.58, 9.65, 1.64, 1.86, 7.93, suppf,
2017-08-04,27.33, 116.10, 20.47, 1.68, 1.86, 7.9, suppf,
2017-08-05,26.28, 114.19, 11.01, 1.64, 1.77, 7.69, suppf,
2017-08-06,26.56, 114.06, 17.78, 1.59, 1.73, 7.55, suppf,
2017-08-07,25.90, 115.89, 12.68, 1.65, 1.76, 7.89, suppf,
2017-08-08,25.23, 116.78, 13.36, 1.61, 1.76, 7.68, suppf,
2017-08-09,25.69, 112.31, 21.98, 1.59, 1.72, 7.52, suppf,
2017-08-10,26.35, 117.38, 20.94, 1.63, 1.76, 7.77, suppf,
2017-08-11,25.30, 115.71, 18.78, 1.63, 1.81, 7.9, suppf,
2017-08-12,28.30, 118.24, 24.39, 1.77, 1.93, 8.64, suppf,
2017-08-13,26.84, 114.27, 23.08, 1.57, 1.72, 7.48, suppf,
2017-08-14,27.63, 117.83, 16.20, 1.65, 1.83, 8.05, suppf,
2017-08-15,23.95, 116.80, 6.87, 1.59, 1.75, 7.59, suppf,
2017-08-16,29.13, 117.82, 11.85, 1.59, 1.74, 7.57, suppf,
2017-08-17,28.56, 115.05, 23.00, 1.64, 1.76, 7.83, suppf,
2017-08-18,26.83, 113.01, 19.35, 1.65, 1.83, 7.92, suppf,
2017-08-19,25.95, 115.08, 22.03, 1.67, 1.85, 7.96, suppf,
2017-08-20,28.10, 120.24, 16.78, 1.61, 1.77, 7.69, suppf,
2017-08-21,26.58, 115.60, 13.54, 1.62, 1.79, 7.75, suppf,
2017-08-22,27.03, 117.22, 19.94, 1.6, 1.78, 7.71, suppf,
2017-08-23,26.66, 115.39, 26.63, 1.58, 1.72, 7.53, suppf,
2017-08-24,26.08, 115.97, 13.59, 1.71, 1.87, 8.15, suppf,
2017-08-25,26.47, 116.31, 23.15, 1.62, 1.78, 7.78, suppf,
2017-08-26,23.52, 115.67, 25.90, 1.6, 1.74, 7.59, suppf,
2017-08-27,25.93, 115.22, 28.78, 1.59, 1.75, 7.59, suppf,
2017-08-28,26.39, 116.13, 6.92, 1.7, 1.92, 8.35, suppf,
2017-08-29,24.90, 116.63, 19.76, 1.61, 1.79, 7.65, suppf,
2017-08-30,25.66, 113.71, 19.41, 1.68, 1.81, 7.96, suppf,
2017-08-31,24.27, 119.84, 18.20, 1.64, 1.78, 7.76, suppf,
2017-09-01,25.76, 114.61, 20.77, 1.68, 1.82, 8.06, suppf,
2017-09-02,25.94, 117.12, 26.31, 1.63, 1.76, 7.7, suppf,
2017-09-03,25.76, 118.22, 19.38, 1.67, 1.85, 8.08, suppf,
2017-09-04,25.62, 117.54, 21.16, 1.59, 1.77, 7.56, suppf,
2017-09-05,27.09, 117.67, 21.76, 1.59, 1.73, 7.49, suppf,
2017-09-06,25.47, 119.96, 24.22, 1.98, 2.37, 9.43, suppf,
2017-09-11,27.11, 117.91, 23.52, 2.78, 2.78, 14.13, suppf,
2017-09-12,25.65, 117.49, 24.41, 1.67, 1.89, 7.93, suppf,
2017-09-13,25.60, 116.79, 16.57, 1.65, 1.75, 7.72, suppf,
2017-09-14,25.86, 115.82, 30.80, 1.66, 1.76, 7.67, suppf,
2017-09-15,24.74, 116.91, 18.58, 1.67, 1.8, 7.76, suppf,
2017-09-16,22.32, 117.89, 30.54, 1.82, 2.16, 8.85, suppf,
2017-09-17,25.92, 116.28, 21.55, 1.62, 1.75, 7.69, suppf,
2017-09-18,25.65, 117.99, 17.19, 1.74, 1.96, 8.43, suppf,
2017-09-19,23.30, 116.17, 22.83, 1.62, 1.76, 7.72, suppf,
2017-09-20,26.10, 113.55, 37.01, 1.73, 1.93, 8.31, suppf,
2017-10-02,25.41, 114.38, 17.60, 3.48, 3.52, 16.06, suppf,
2017-10-03,26.69, 120.66, 18.45, 1.62, 1.76, 7.73, suppf,
2017-10-04,22.18, 119.66, 27.30, 1.66, 1.83, 7.89, suppf,
2017-10-05,23.09, 118.32, 8.04, 1.88, 2.13, 8.95, suppf,
2017-10-06,27.29, 116.71, 22.29, 1.69, 1.86, 8.15, suppf,
2017-10-07,26.96, 117.30, 15.60, 1.59, 1.73, 7.54, suppf,
2017-10-08,24.41, 117.89, 34.57, 1.59, 1.76, 7.64, suppf,
2017-10-09,26.82, 117.73, 18.56, 1.62, 1.78, 7.65, suppf,
2017-10-10,26.60, 120.55, 15.69, 1.74, 1.87, 8.43, suppf,
2017-10-11,26.00, 119.26, 25.76, 1.58, 1.72, 7.47, suppf,
2017-10-12,25.10, 117.83, 19.73, 1.72, 1.9, 7.83, suppf,
2017-10-13,28.78, 119.11, 18.96, 2.09, 2.15, 9.69, suppf,
2017-10-14,24.33, 119.50, 9.18, 1.7, 1.83, 8.18, suppf,
2017-10-15,24.08, 118.52, 12.84, 1.6, 1.77, 7.67, suppf,
2017-10-16,25.59, 117.08, -4.05, 1.72, 1.93, 8.27, suppf,
2017-10-17,26.87, 117.34, 11.09, 1.71, 1.81, 8.12, suppf,
2017-10-18,23.85, 117.41, 11.24, 1.66, 1.82, 7.91, suppf,
2017-10-19,24.42, 117.72, 4.87, 1.69, 1.79, 7.98, suppf,
2017-10-20,23.72, 117.83, 23.07, 1.78, 2.01, 8.66, suppf,
2017-10-21,27.14, 112.66, 24.19, 1.67, 1.82, 7.86, suppf,
2017-10-22,25.36, 119.23, 17.86, 1.66, 1.84, 7.78, suppf,
2017-10-23,24.65, 119.07, 14.35, 1.61, 1.75, 7.55, suppf,
2017-10-24,25.66, 118.74, 18.04, 1.62, 1.75, 7.55, suppf,
2017-10-25,24.52, 118.98, 10.44, 1.67, 1.84, 7.95, suppf,
2017-10-26,24.72, 119.89, 10.54, 1.59, 1.73, 7.48, suppf,
2017-10-27,26.40, 120.68, 16.34, 1.77, 1.87, 8.39, suppf,
2017-10-28,25.89, 118.90, 14.07, 1.72, 1.93, 8.16, suppf,
2017-10-29,28.17, 117.41, 12.27, 1.61, 1.77, 7.6, suppf,
2017-10-30,22.83, 119.16, 7.92, 1.65, 1.83, 7.75, suppf,
2017-10-31,25.61, 119.22, 12.52, 1.67, 1.82, 7.7, suppf,
2017-11-01,24.35, 118.93, 29.56, 1.69, 1.79, 7.88, suppf,
2017-11-02,26.14, 117.61, 20.82, 1.63, 1.83, 7.72, suppf,
2017-11-03,25.23, 119.86, 18.56, 1.63, 1.82, 7.8, suppf,
2017-11-04,24.95, 118.79, 12.00, 1.63, 1.77, 7.63, suppf,
2017-11-05,26.61, 120.38, 16.05, 1.86, 1.96, 8.85, suppf,
2017-11-06,25.74, 119.48, 6.79, 1.61, 1.73, 7.55, suppf,
2017-11-07,25.48, 118.90, 28.37, 1.84, 2.04, 8.88, suppf,
2017-11-08,26.63, 119.21, 11.42, 1.7, 1.88, 8.03, suppf,
2017-11-09,25.60, 120.15, 7.61, 1.66, 1.79, 7.8, suppf,
2017-11-10,24.78, 119.57, 11.92, 1.62, 1.78, 7.74, suppf,
2017-11-11,25.58, 119.17, 14.71, 1.7, 1.78, 8.12, suppf,
2017-11-12,25.86, 121.09, 13.26, 1.63, 1.76, 7.74, suppf,
2017-11-13,25.58, 120.68, 17.46, 1.6, 1.75, 7.54, suppf,
2017-11-14,25.76, 118.93, 37.18, 1.65, 1.8, 7.84, suppf,
2017-11-15,26.08, 118.16, 27.35, 1.66, 1.8, 7.9, suppf,
2017-11-16,27.70, 118.28, 14.87, 1.6, 1.74, 7.55, suppf,
2017-11-17,26.88, 119.26, 26.59, 1.69, 1.8, 7.77, suppf,
2017-11-18,27.53, 118.41, 20.52, 1.62, 1.76, 7.76, suppf,
2017-11-19,24.54, 120.68, 15.00, 1.58, 1.73, 7.42, suppf,
2017-11-20,27.46, 118.82, 13.40, 1.65, 1.85, 7.79, suppf,
2017-11-21,26.94, 120.13, 17.44, 1.61, 1.82, 7.63, suppf,
2017-11-22,25.58, 119.42, 17.35, 1.64, 1.87, 7.97, suppf,
2017-11-23,25.21, 119.56, 23.60, 1.59, 1.74, 7.52, suppf,
2017-11-24,27.11, 119.66, 16.96, 1.58, 1.73, 7.45, suppf,
2017-11-25,23.98, 121.14, 19.51, 1.6, 1.79, 7.58, suppf,
2017-11-26,26.25, 120.50, 28.00, 1.59, 1.79, 7.59, suppf,
2017-11-27,24.48, 120.79, 13.55, 1.58, 1.75, 7.51, suppf,
2017-11-28,25.59, 120.39, 21.69, 1.61, 1.81, 7.7, suppf,
2017-11-29,24.78, 120.31, 29.16, 1.61, 1.79, 7.66, suppf,
2017-11-30,25.74, 121.29, 20.88, 1.6, 1.77, 7.6, suppf,
2017-12-01,22.87, 121.50, 20.47, 1.62, 1.79, 7.71, suppf,
2017-12-02,25.62, 121.64, 21.29, 1.58, 1.73, 7.49, suppf,
2017-12-03,24.57, 120.23, 25.74, 1.58, 1.73, 7.43, suppf,
2017-12-04,26.88, 117.62, 30.27, 1.66, 1.8, 7.87, suppf,
2017-12-05,24.66, 120.54, 18.59, 1.62, 1.76, 7.63, suppf,
2017-12-06,24.53, 120.24, 25.50, 1.58, 1.76, 7.57, suppf,
2017-12-07,21.55, 121.22, 23.38, 1.63, 1.78, 7.68, suppf,
2017-12-08,24.91, 123.17, 18.91, 1.59, 1.74, 7.48, suppf,
2017-12-09,26.31, 120.72, 19.59, 1.62, 1.76, 7.69, suppf,
2017-12-10,26.35, 121.71, 16.58, 1.71, 1.89, 8.09, suppf,
2017-12-11,25.00, 122.30, 26.49, 1.62, 1.76, 7.6, suppf,
2017-12-12,24.95, 120.56, 31.04, 1.62, 1.82, 7.69, suppf,
2017-12-13,26.22, 121.13, 22.71, 1.57, 1.72, 7.38, suppf,
2017-12-14,20.81, 121.95, 13.00, 1.64, 1.8, 7.82, suppf,
2017-12-15,23.24, 122.95, 11.56, 1.61, 1.75, 7.65, suppf,
2017-12-16,25.43, 120.32, 17.61, 1.61, 1.81, 7.67, suppf,
2017-12-17,24.90, 121.52, 13.28, 1.57, 1.73, 7.45, suppf,
2017-12-18,26.70, 121.88, 20.72, 1.57, 1.74, 7.5, suppf,
2017-12-19,27.40, 123.80, 13.27, 1.62, 1.81, 7.65, suppf,
2017-12-20,24.11, 120.54, 17.60, 1.6, 1.74, 7.57, suppf,
2017-12-21,25.50, 121.69, 26.89, 1.58, 1.74, 7.49, suppf,
2017-12-22,24.64, 119.44, 18.54, 1.59, 1.74, 7.49, suppf,
2017-12-23,24.55, 123.62, 16.05, 1.57, 1.73, 7.41, suppf,
2017-12-24,24.80, 121.73, 30.08, 1.58, 1.74, 7.45, suppf,
2017-12-25,25.82, 124.19, 22.45, 1.6, 1.75, 7.54, suppf,
2017-12-26,24.23, 122.49, 5.42, 1.62, 1.77, 7.76, suppf,
2017-12-27,22.53, 121.14, 20.71, 1.62, 1.78, 7.69, suppf,
2017-12-28,23.50, 120.17, 16.31, 1.6, 1.76, 7.49, suppf,
2017-12-29,24.01, 123.56, 21.34, 1.59, 1.76, 7.5, suppf,
2017-12-30,25.49, 122.60, 20.14, 1.59, 1.74, 7.45, suppf,
2017-12-31,24.83, 123.39, 13.75, 1.59, 1.75, 7.46, suppf,
2018-01-01,23.67, 123.08, 9.11, 1.6, 1.76, 7.55, suppf,
2018-01-02,26.96, 126.46, 14.60, 1.65, 1.79, 7.68, suppf,
2018-01-03,23.96, 121.22, 25.38, 1.65, 1.82, 7.68, suppf,
2018-01-04,27.84, 120.33, 37.73, 1.67, 1.85, 7.71, suppf,
2018-01-05,25.33, 123.82, 13.49, 1.59, 1.74, 7.45, suppf,
2018-01-06,25.78, 123.11, 13.79, 1.6, 1.75, 7.5, suppf,
2018-01-07,26.89, 121.47, 19.22, 1.62, 1.8, 7.75, suppf,
2018-01-08,25.53, 121.52, 15.03, 1.68, 1.85, 8, suppf,
2018-01-09,25.63, 122.36, 34.23, 1.63, 1.78, 7.74, suppf,
2018-01-10,25.54, 121.71, 15.01, 1.58, 1.74, 7.5, suppf,
2018-01-11,25.24, 122.52, 6.70, 1.69, 1.85, 8.13, suppf,
2018-01-12,23.79, 128.97, 10.66, 1.76, 1.95, 8.41, suppf,
2018-01-13,26.30, 123.95, 10.09, 1.59, 1.75, 7.56, suppf,
2018-01-14,24.72, 122.00, 14.88, 1.59, 1.74, 7.44, suppf,
2018-01-15,24.51, 122.84, 19.61, 1.57, 1.72, 7.37, suppf,
2018-01-16,24.90, 124.22, 17.89, 1.59, 1.75, 7.54, suppf,
2018-01-17,24.99, 125.53, 13.80, 1.58, 1.73, 7.44, suppf,
2018-01-18,26.33, 125.49, 17.00, 1.61, 1.77, 7.61, suppf,
2018-01-19,25.54, 121.90, 10.38, 1.6, 1.78, 7.62, suppf,
2018-01-20,25.89, 126.62, 19.62, 1.58, 1.72, 7.43, suppf,
2018-01-21,26.04, 122.83, 19.20, 1.59, 1.74, 7.48, suppf,
2018-01-22,26.66, 123.71, 25.60, 1.59, 1.78, 7.63, suppf,
2018-01-23,26.20, 123.76, 15.37, 1.6, 1.75, 7.51, suppf,
2018-01-24,25.87, 126.06, 11.77, 1.62, 1.76, 7.73, suppf,
2018-01-25,26.77, 124.09, 9.25, 1.63, 1.8, 7.91, suppf,
2018-01-26,26.62, 125.71, 13.55, 1.65, 1.8, 7.86, suppf,
2018-01-27,26.49, 122.96, -0.65, 1.68, 1.77, 8, suppf,
2018-01-28,25.93, 121.72, 20.36, 1.61, 1.77, 7.73, suppf,
2018-01-29,25.70, 122.85, 16.42, 1.62, 1.77, 7.79, suppf,
2018-01-30,26.48, 125.37, 24.25, 1.61, 1.76, 7.71, suppf,
2018-01-31,28.23, 123.83, 18.17, 1.68, 1.78, 7.9, suppf,
2018-02-01,25.95, 126.28, 12.29, 1.62, 1.77, 7.79, suppf,
2018-02-02,26.65, 124.96, 20.04, 1.62, 1.76, 7.7, suppf,
2018-02-03,25.92, 123.91, 9.82, 1.61, 1.76, 7.65, suppf,
2018-02-04,28.15, 125.76, 17.51, 1.62, 1.76, 7.71, suppf,
2018-02-05,25.78, 125.00, 10.96, 1.67, 1.78, 7.98, suppf,
2018-02-06,27.40, 123.66, 19.79, 1.65, 1.85, 7.88, suppf,
2018-02-07,23.83, 126.03, 9.89, 1.65, 1.86, 7.91, suppf,
2018-02-08,25.09, 123.78, 15.78, 1.65, 1.87, 7.98, suppf,
2018-02-09,26.20, 124.72, 5.87, 1.62, 1.8, 7.88, suppf,
2018-02-10,24.31, 124.74, 15.71, 1.71, 1.83, 8.41, suppf,
2018-02-11,26.42, 126.03, 9.43, 1.7, 1.84, 8.2, suppf,
2018-02-12,27.86, 122.12, 27.52, 1.68, 1.85, 8.31, suppf,
2018-02-13,26.28, 122.83, 6.96, 1.74, 1.84, 8.41, suppf,
2018-02-14,28.27, 127.50, 6.56, 1.65, 1.82, 8.01, suppf,
2018-02-15,27.35, 124.55, 26.13, 1.65, 1.76, 7.81, suppf,
2018-02-16,27.58, 123.23, 17.27, 1.63, 1.76, 7.73, suppf,
2018-02-17,28.21, 126.50, 19.52, 1.63, 1.76, 7.77, suppf,
2018-02-18,27.72, 123.15, 28.17, 1.64, 1.78, 7.87, suppf,
2018-02-19,29.11, 122.91, 24.22, 1.63, 1.74, 7.72, suppf,
2018-02-20,28.10, 124.11, 17.38, 1.62, 1.74, 7.71, suppf,
2018-02-21,27.46, 127.02, 20.56, 1.65, 1.8, 7.94, suppf,
2018-02-22,24.52, 123.97, 15.68, 1.67, 1.82, 7.92, suppf,
2018-02-23,26.49, 125.66, 17.03, 1.73, 1.88, 8.45, suppf,
2018-02-24,27.20, 124.08, -0.06, 1.72, 2, 8.67, suppf,
2018-02-25,28.23, 126.04, 14.16, 1.63, 1.8, 7.84, suppf,
2018-02-26,25.00, 125.65, 7.77, 1.66, 1.8, 8, suppf,
2018-02-27,25.90, 124.04, 13.65, 1.63, 1.74, 7.69, suppf,
2018-02-28,26.35, 123.11, 24.88, 1.75, 1.86, 8.24, suppf,
2018-03-01,26.14, 125.23, 14.39, 1.67, 1.8, 7.97, suppf,
2018-03-02,25.39, 127.49, 14.35, 1.66, 1.76, 7.87, suppf,
2018-03-03,24.92, 124.29, 19.81, 1.62, 1.74, 7.65, suppf,
2018-03-04,26.63, 122.85, 10.20, 1.74, 1.95, 8.39, suppf,
2018-03-05,23.28, 121.32, 16.87, 1.67, 1.86, 8.05, suppf,
2018-03-06,24.95, 124.41, 24.26, 1.63, 1.79, 7.76, suppf,
2018-03-07,26.63, 125.45, 22.89, 1.65, 1.74, 7.75, suppf,
2018-03-08,25.21, 126.88, 14.17, 1.68, 1.89, 7.94, suppf,
2018-03-09,26.25, 125.39, 21.92, 1.74, 1.93, 8.12, suppf,
2018-03-10,24.10, 124.28, 15.10, 1.6, 1.71, 7.62, suppf,
2018-03-11,22.32, 121.16, 20.40, 1.67, 1.82, 7.96, suppf,
2018-03-12,25.52, 125.83, 22.55, 1.64, 1.74, 7.77, suppf,
2018-03-13,25.06, 127.84, 17.87, 1.61, 1.72, 7.59, suppf,
2018-03-14,25.83, 123.83, 22.81, 1.62, 1.72, 7.65, suppf,
2018-03-15,25.65, 125.35, 14.76, 1.66, 1.79, 7.8, suppf,
2018-03-16,23.80, 124.40, 19.22, 1.64, 1.79, 7.78, suppf,
2018-03-17,25.77, 126.40, 26.09, 1.62, 1.75, 7.76, suppf,
2018-03-18,27.68, 127.65, 32.96, 1.67, 1.86, 8.02, suppf,
2018-03-19,26.30, 123.91, 27.64, 1.64, 1.76, 7.77, suppf,
2018-03-20,26.07, 126.62, 18.42, 1.59, 1.7, 7.55, suppf,
2018-03-21,25.15, 127.16, 26.83, 1.66, 1.84, 8.01, suppf,
2018-03-22,25.16, 126.76, 19.66, 1.62, 1.72, 7.7, suppf,
2018-03-23,24.75, 124.77, 21.32, 1.62, 1.74, 7.76, suppf,
2018-03-24,28.33, 125.83, 24.56, 1.63, 1.74, 7.73, suppf,
2018-03-25,26.42, 123.97, 24.90, 1.59, 1.71, 7.58, suppf,
2018-03-26,24.33, 124.40, 20.05, 1.6, 1.71, 7.56, suppf,
2018-03-27,27.32, 123.64, 24.03, 1.68, 1.82, 8.3, suppf,
2018-03-28,25.57, 124.58, 28.49, 1.6, 1.71, 7.6, suppf,
2018-03-29,25.26, 127.22, 26.00, 1.6, 1.73, 7.71, suppf,
2018-03-30,25.74, 126.06, 29.23, 1.59, 1.73, 7.58, suppf,
2018-03-31,26.14, 126.81, 26.43, 1.59, 1.71, 7.53, suppf,
2018-04-01,26.92, 125.51, 19.64, 1.6, 1.71, 7.57, suppf,
2018-04-02,24.78, 125.57, 21.34, 1.65, 1.81, 7.89, suppf,
2018-04-03,25.82, 126.44, 23.86, 1.71, 1.83, 7.94, suppf,
2018-04-04,26.08, 126.61, 19.09, 1.61, 1.72, 7.61, suppf,
2018-04-05,26.78, 124.76, 19.05, 1.67, 1.73, 8, suppf,
2018-04-06,26.46, 125.07, 33.04, 1.66, 1.73, 8, suppf,
2018-04-07,25.64, 126.86, 22.01, 1.62, 1.74, 7.72, suppf,
2018-04-08,26.05, 125.30, 20.25, 1.68, 1.78, 7.91, suppf,
2018-04-09,25.53, 125.59, 22.45, 1.64, 1.74, 7.65, suppf,
2018-04-10,23.15, 127.27, 27.66, 1.65, 1.81, 7.88, suppf,
2018-04-11,27.33, 122.85, 26.54, 1.62, 1.76, 7.71, suppf,
2018-04-12,28.04, 123.59, 26.56, 1.64, 1.82, 7.99, suppf,
2018-04-13,25.92, 128.24, 15.56, 1.96, 1.92, 9.08, suppf,
2018-04-14,23.40, 127.43, 14.89, 1.62, 1.78, 7.74, suppf,
2018-04-15,26.25, 124.42, 23.76, 1.68, 1.81, 8.19, suppf,
2018-04-16,24.29, 129.61, 32.95, 1.66, 1.79, 7.86, suppf,
2018-04-17,26.63, 128.52, 14.29, 1.91, 2.03, 8.91, suppf,
2018-04-18,25.32, 128.77, 22.26, 1.66, 1.81, 7.93, suppf,
