PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, LVEG
Station name, LaVega          
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, LVEG.cwu.nam08.pos
Offset from source file, 5.29 mm North, 18.67 mm East, 9.81 mm Vertical
Reference position, 19.2227153684 North Latitude, -70.5310861961 East Longitude, 78.57825 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2015-01-18,11.03, 40.37, 24.72, 1.69, 1.85, 7.85, suppf,
2015-01-19,10.32, 39.20, 22.68, 1.64, 1.79, 7.63, suppf,
2015-01-20,9.87, 40.20, 23.01, 1.64, 1.79, 7.66, suppf,
2015-01-21,8.00, 40.89, 18.93, 1.66, 1.79, 7.71, suppf,
2015-01-22,9.52, 40.39, 22.05, 1.64, 1.79, 7.68, suppf,
2015-01-23,11.72, 40.89, 22.38, 1.7, 1.86, 7.82, suppf,
2015-01-24,12.23, 42.87, 21.98, 1.67, 1.83, 7.81, suppf,
2015-01-25,11.18, 41.32, 19.35, 1.62, 1.79, 7.65, suppf,
2015-01-26,10.12, 41.07, 12.88, 1.63, 1.77, 7.69, suppf,
2015-01-27,11.91, 39.62, 23.22, 1.85, 2.05, 8.65, suppf,
2015-01-28,9.11, 38.99, 20.12, 1.72, 1.93, 8.12, suppf,
2015-01-29,9.50, 40.64, 15.10, 1.66, 1.89, 7.97, suppf,
2015-01-30,9.09, 40.61, 10.56, 1.62, 1.79, 7.63, suppf,
2015-01-31,9.92, 42.20, 16.63, 1.64, 1.8, 7.79, suppf,
2015-02-01,10.29, 41.54, 16.51, 1.66, 1.84, 7.89, suppf,
2015-02-02,11.00, 42.03, 20.55, 1.64, 1.78, 7.7, suppf,
2015-02-03,11.81, 40.44, 13.50, 1.63, 1.81, 7.74, suppf,
2015-02-04,9.48, 41.74, 12.16, 1.62, 1.8, 7.63, suppf,
2015-02-05,9.81, 43.52, 9.27, 1.69, 1.91, 8.11, suppf,
2015-02-06,11.77, 42.45, 20.41, 1.82, 2.21, 8.6, suppf,
2015-02-07,13.77, 41.00, 17.88, 1.64, 1.8, 7.72, suppf,
2015-02-08,10.13, 40.31, 13.37, 1.64, 1.8, 7.71, suppf,
2015-02-09,10.53, 40.83, 16.78, 1.62, 1.79, 7.63, suppf,
2015-02-10,10.63, 41.39, 19.15, 1.65, 1.87, 7.76, suppf,
2015-02-11,11.66, 42.64, 17.95, 1.68, 1.82, 7.84, suppf,
2015-02-12,11.71, 40.64, 22.99, 1.64, 1.84, 7.77, suppf,
2015-02-13,10.03, 40.92, 19.46, 1.7, 1.94, 7.96, suppf,
2015-02-14,9.96, 42.72, 22.42, 1.65, 1.87, 7.75, suppf,
2015-02-15,10.79, 43.19, 16.54, 1.64, 1.84, 7.7, suppf,
2015-02-16,11.61, 41.65, 21.98, 1.65, 1.83, 7.74, suppf,
2015-02-17,12.14, 41.25, 23.34, 1.66, 1.87, 7.82, suppf,
2015-02-18,10.17, 40.91, 17.21, 1.71, 1.91, 7.99, suppf,
2015-02-19,13.58, 41.34, 17.45, 1.82, 2.25, 8.7, suppf,
2015-02-20,12.13, 41.20, 24.86, 1.68, 1.91, 7.99, suppf,
2015-02-21,12.38, 43.07, 26.68, 1.65, 1.94, 7.81, suppf,
2015-02-22,8.93, 44.79, 16.74, 1.66, 1.91, 7.86, suppf,
2015-02-23,10.41, 41.06, 18.23, 1.65, 1.89, 7.81, suppf,
2015-02-24,10.72, 41.48, 14.29, 1.64, 1.87, 7.74, suppf,
2015-02-25,11.41, 41.64, 19.19, 1.63, 1.85, 7.7, suppf,
2015-02-26,10.47, 41.95, 10.74, 1.7, 1.93, 8.08, suppf,
2015-02-27,10.41, 42.33, 14.43, 1.63, 1.83, 7.65, suppf,
2015-02-28,10.45, 40.41, 21.31, 1.63, 1.83, 7.7, suppf,
2015-03-01,9.77, 41.21, 11.31, 1.69, 1.91, 7.94, suppf,
2015-03-02,10.66, 41.49, 17.73, 1.65, 1.94, 7.93, suppf,
2015-03-03,6.79, 45.72, 9.24, 1.74, 2.06, 8.35, suppf,
2015-03-04,9.49, 40.99, 22.71, 1.62, 1.82, 7.62, suppf,
2015-03-05,10.46, 41.83, 18.79, 1.68, 1.92, 7.9, suppf,
2015-03-06,11.10, 42.69, 19.71, 1.64, 1.85, 7.76, suppf,
2015-03-07,10.71, 41.03, 21.52, 1.68, 1.86, 7.8, suppf,
2015-03-08,11.24, 41.88, 19.38, 1.65, 1.86, 7.74, suppf,
2015-03-09,11.09, 41.06, 12.42, 1.63, 1.85, 7.69, suppf,
2015-03-10,12.08, 42.80, 26.40, 1.71, 1.89, 7.91, suppf,
2015-03-11,8.39, 41.30, 9.53, 1.64, 1.85, 7.83, suppf,
2015-03-12,11.64, 43.62, 20.52, 1.72, 2.14, 8.46, suppf,
2015-03-13,10.86, 40.86, 21.85, 1.64, 1.87, 7.75, suppf,
2015-03-14,10.51, 42.71, 14.41, 1.63, 1.84, 7.66, suppf,
2015-03-15,10.40, 43.60, 15.31, 1.64, 1.85, 7.69, suppf,
2015-03-16,10.25, 39.54, 15.94, 1.75, 2.05, 8.28, suppf,
2015-03-17,10.54, 41.87, 26.73, 1.64, 1.86, 7.76, suppf,
2015-03-18,10.99, 43.93, 21.96, 1.62, 1.83, 7.58, suppf,
2015-03-19,11.42, 41.61, 16.97, 1.62, 1.85, 7.64, suppf,
2015-03-20,9.16, 42.21, 3.21, 1.71, 2, 7.92, suppf,
2015-03-21,10.33, 41.92, 18.02, 1.66, 1.93, 8.01, suppf,
2015-03-22,10.92, 41.27, 19.09, 1.62, 1.87, 7.76, suppf,
2015-03-23,9.29, 42.92, 24.40, 1.67, 1.88, 7.94, suppf,
2015-03-24,10.68, 41.52, 21.92, 1.62, 1.84, 7.73, suppf,
2015-03-25,10.83, 41.56, 17.48, 1.63, 1.86, 7.74, suppf,
2015-03-26,11.27, 42.73, 15.90, 1.63, 1.87, 7.75, suppf,
2015-03-27,11.50, 42.34, 16.21, 1.64, 1.92, 7.87, suppf,
2015-03-28,10.68, 41.79, 8.15, 1.65, 1.91, 7.9, suppf,
2015-03-29,12.73, 41.91, 7.63, 1.86, 2.17, 9.04, suppf,
2015-03-30,13.23, 39.81, 20.37, 1.68, 1.98, 7.99, suppf,
2015-03-31,10.14, 43.06, 18.34, 1.66, 1.98, 7.95, suppf,
2015-04-01,9.87, 41.80, 20.42, 1.66, 1.96, 7.93, suppf,
2015-04-02,11.47, 42.87, 26.99, 1.65, 1.92, 7.91, suppf,
2015-04-03,11.95, 42.88, 21.80, 1.65, 1.86, 7.87, suppf,
2015-04-04,11.13, 42.74, 19.40, 1.67, 1.87, 7.89, suppf,
2015-04-05,10.00, 40.89, 27.69, 1.7, 1.93, 8.05, suppf,
2015-04-06,11.99, 40.41, 15.78, 1.61, 1.78, 7.58, suppf,
2015-04-07,9.19, 42.00, 15.53, 1.69, 1.9, 8.04, suppf,
2015-04-08,11.30, 43.08, 14.09, 1.67, 1.87, 7.96, suppf,
2015-04-09,10.29, 43.02, 24.61, 1.66, 1.91, 7.93, suppf,
2015-04-10,12.64, 45.48, 18.60, 1.79, 2.17, 8.72, suppf,
2015-04-11,8.22, 42.74, 13.83, 1.65, 1.91, 7.84, suppf,
2015-04-12,9.95, 41.82, 14.31, 1.64, 1.84, 7.74, suppf,
2015-04-13,11.38, 42.02, 6.55, 1.64, 1.8, 7.67, suppf,
2015-04-14,10.59, 42.96, 14.90, 1.64, 1.83, 7.68, suppf,
2015-04-15,11.53, 41.63, 26.95, 1.67, 1.83, 7.87, suppf,
2015-04-16,9.83, 43.52, 17.61, 1.67, 1.84, 7.92, suppf,
2015-04-17,9.93, 42.75, 24.61, 1.63, 1.81, 7.58, suppf,
2015-04-18,9.01, 43.15, 17.95, 1.67, 1.87, 7.75, suppf,
2015-04-19,9.36, 41.76, 19.74, 1.66, 1.79, 7.57, suppf,
2015-04-20,10.87, 43.62, 17.11, 1.63, 1.79, 7.56, suppf,
2015-04-21,10.32, 42.20, 21.73, 1.66, 1.82, 7.74, suppf,
2015-04-22,11.13, 44.17, 19.05, 1.65, 1.82, 7.73, suppf,
2015-04-23,10.03, 42.31, 18.58, 1.64, 1.79, 7.59, suppf,
2015-04-24,9.44, 41.91, 15.31, 1.63, 1.79, 7.56, suppf,
2015-04-25,10.66, 43.10, 19.82, 1.62, 1.78, 7.54, suppf,
2015-04-26,10.86, 42.02, 25.30, 1.65, 1.8, 7.66, suppf,
2015-04-27,11.59, 40.80, 23.71, 1.71, 1.84, 8.03, suppf,
2015-04-28,9.39, 42.04, 19.65, 1.61, 1.8, 7.66, suppf,
2015-04-29,13.18, 44.05, 23.79, 1.65, 1.84, 7.74, suppf,
2015-04-30,12.03, 43.64, 16.51, 1.66, 1.81, 7.99, suppf,
2015-05-01,10.84, 45.29, 16.06, 1.66, 1.79, 7.97, suppf,
2015-05-02,11.24, 42.23, 18.18, 1.64, 1.81, 7.75, suppf,
2015-05-03,10.60, 43.80, 15.91, 1.57, 1.77, 7.44, suppf,
2015-05-04,9.40, 43.25, 11.25, 1.59, 1.84, 7.58, suppf,
2015-05-05,12.42, 46.25, 20.22, 1.61, 1.8, 7.71, suppf,
2015-05-06,11.46, 44.34, 16.94, 1.57, 1.8, 7.49, suppf,
2015-05-07,11.91, 43.75, 26.56, 1.58, 1.78, 7.45, suppf,
2015-05-08,9.91, 43.18, 15.83, 1.61, 1.8, 7.69, suppf,
2015-05-09,11.49, 44.34, 21.20, 1.58, 1.78, 7.51, suppf,
2015-05-10,12.21, 47.37, 17.40, 1.62, 1.86, 7.69, suppf,
2015-05-11,10.26, 42.44, 20.69, 1.61, 1.82, 7.66, suppf,
2015-05-12,8.18, 43.83, 18.80, 1.61, 1.84, 7.61, suppf,
2015-05-13,12.51, 44.31, 23.40, 1.63, 1.86, 7.66, suppf,
2015-05-14,10.18, 43.99, 17.56, 1.59, 1.76, 7.5, suppf,
2015-05-15,8.20, 41.69, 14.95, 1.58, 1.78, 7.54, suppf,
2015-05-16,12.04, 43.69, 18.62, 1.59, 1.77, 7.53, suppf,
2015-05-17,11.75, 43.11, 19.10, 1.59, 1.74, 7.4, suppf,
2015-05-18,10.84, 44.82, 19.85, 1.57, 1.73, 7.38, suppf,
2015-05-19,11.15, 45.18, 11.42, 1.6, 1.82, 7.63, suppf,
2015-05-20,9.02, 41.87, 14.54, 1.6, 1.77, 7.52, suppf,
2015-05-21,11.40, 44.85, 25.52, 1.62, 1.82, 7.71, suppf,
2015-05-22,10.94, 43.84, 20.80, 1.59, 1.81, 7.51, suppf,
2015-05-23,11.21, 43.36, 20.49, 1.59, 1.76, 7.43, suppf,
2015-05-24,10.59, 45.18, 31.46, 1.62, 1.8, 7.68, suppf,
2015-05-25,10.24, 40.57, 22.31, 1.6, 1.8, 7.65, suppf,
2015-05-26,11.76, 41.60, 35.86, 1.62, 1.76, 7.69, suppf,
2015-05-27,9.79, 43.68, 16.37, 1.58, 1.77, 7.48, suppf,
2015-05-28,11.11, 42.96, 19.62, 1.59, 1.77, 7.5, suppf,
2015-05-29,12.72, 37.50, 28.13, 1.62, 1.85, 7.74, suppf,
2015-05-30,10.81, 46.45, 28.75, 1.6, 1.79, 7.65, suppf,
2015-05-31,11.69, 43.45, 23.34, 1.66, 1.88, 8.01, suppf,
2015-06-01,10.64, 44.06, 20.53, 1.58, 1.72, 7.41, suppf,
2015-06-02,11.10, 45.44, 19.56, 1.61, 1.82, 7.56, suppf,
2015-06-03,9.94, 42.72, 19.65, 1.58, 1.72, 7.33, suppf,
2015-06-04,10.12, 44.94, 17.63, 1.57, 1.72, 7.35, suppf,
2015-06-05,12.09, 44.03, 18.76, 1.62, 1.75, 7.52, suppf,
2015-06-06,11.40, 45.02, 25.24, 1.59, 1.75, 7.5, suppf,
2015-06-07,11.48, 42.86, 24.07, 1.58, 1.72, 7.39, suppf,
2015-06-08,10.62, 44.34, 22.14, 1.58, 1.71, 7.32, suppf,
2015-06-09,10.93, 42.87, 18.13, 1.57, 1.71, 7.33, suppf,
2015-06-10,11.85, 43.50, 25.98, 1.58, 1.71, 7.32, suppf,
2015-06-11,12.69, 44.12, 16.34, 1.65, 1.86, 7.67, suppf,
2015-06-12,12.97, 43.89, 17.98, 1.61, 1.75, 7.54, suppf,
2015-06-13,10.37, 44.41, 27.22, 1.62, 1.73, 7.56, suppf,
2015-06-14,9.56, 44.59, 15.06, 1.71, 1.8, 7.92, suppf,
2015-06-15,9.78, 45.04, 22.98, 1.78, 1.87, 7.81, suppf,
2015-06-16,12.37, 44.59, 13.71, 1.65, 1.78, 7.76, suppf,
2015-06-17,14.10, 47.41, 20.03, 1.73, 1.79, 7.83, suppf,
2015-06-18,11.29, 44.98, 19.67, 1.7, 1.77, 8.02, suppf,
2015-06-19,11.57, 42.50, 11.69, 1.62, 1.72, 7.54, suppf,
2015-06-20,13.15, 44.53, 22.74, 1.65, 1.83, 7.6, suppf,
2015-06-21,11.83, 45.56, 14.11, 1.69, 1.83, 7.85, suppf,
2015-06-22,7.28, 42.55, 15.26, 1.6, 1.78, 7.52, suppf,
2015-06-23,12.38, 44.52, 36.25, 1.69, 1.9, 8.13, suppf,
2015-06-24,9.77, 44.83, 15.02, 1.6, 1.77, 7.4, suppf,
2015-06-25,10.83, 46.20, 16.80, 1.6, 1.76, 7.5, suppf,
2015-06-26,9.56, 45.12, 23.25, 1.61, 1.81, 7.57, suppf,
2015-06-27,11.45, 42.09, 22.75, 1.59, 1.71, 7.38, suppf,
2015-06-28,12.57, 46.97, 25.10, 1.57, 1.71, 7.31, suppf,
2015-06-29,10.49, 46.97, 19.40, 1.58, 1.71, 7.34, suppf,
2015-06-30,9.41, 43.73, 32.32, 1.7, 1.92, 8.04, suppf,
2015-07-01,12.77, 43.52, 20.44, 1.6, 1.8, 7.61, suppf,
2015-07-02,12.74, 45.62, 24.38, 1.61, 1.77, 7.55, suppf,
2015-07-03,10.07, 43.14, 20.47, 1.58, 1.71, 7.35, suppf,
2015-07-04,12.50, 43.55, 19.16, 1.59, 1.73, 7.4, suppf,
2015-07-05,11.88, 45.39, 28.18, 1.62, 1.84, 7.62, suppf,
2015-07-06,8.94, 43.42, 16.11, 1.59, 1.71, 7.37, suppf,
2015-07-07,12.55, 42.65, 24.41, 1.59, 1.73, 7.37, suppf,
2015-07-08,12.12, 43.82, 27.10, 1.66, 1.78, 7.7, suppf,
2015-07-09,10.81, 44.99, 17.36, 1.63, 1.84, 7.61, suppf,
2015-07-10,10.79, 44.69, 18.08, 1.58, 1.72, 7.34, suppf,
2015-07-11,10.89, 46.56, 9.08, 1.65, 1.75, 7.52, suppf,
2015-07-12,11.86, 44.34, 14.24, 1.65, 1.75, 7.59, suppf,
2015-07-13,10.51, 45.91, 1.03, 1.59, 1.74, 7.38, suppf,
2015-07-14,9.31, 42.10, 24.40, 1.59, 1.75, 7.42, suppf,
2015-07-15,10.86, 41.80, 12.07, 1.58, 1.73, 7.35, suppf,
2015-07-16,10.08, 42.12, 19.15, 1.64, 1.79, 7.74, suppf,
2015-07-17,11.33, 47.40, 18.65, 1.65, 1.8, 7.77, suppf,
2015-07-18,11.63, 43.67, 29.72, 1.63, 1.75, 7.6, suppf,
2015-07-19,10.17, 44.35, 6.81, 1.61, 1.74, 7.56, suppf,
2015-07-20,11.30, 45.16, 14.88, 1.62, 1.74, 7.55, suppf,
2015-07-21,10.75, 43.94, 4.83, 1.62, 1.74, 7.57, suppf,
2015-07-22,12.45, 43.79, 22.51, 1.62, 1.74, 7.52, suppf,
2015-07-23,9.82, 44.89, 15.35, 1.62, 1.75, 7.6, suppf,
2015-07-24,11.09, 45.77, 13.37, 1.62, 1.76, 7.61, suppf,
2015-07-25,11.84, 43.74, 13.94, 1.62, 1.77, 7.62, suppf,
2015-07-26,11.70, 43.40, 19.61, 1.68, 1.94, 8.06, suppf,
2015-07-27,10.25, 42.97, 19.03, 1.63, 1.76, 7.64, suppf,
2015-07-28,9.56, 45.96, 16.29, 1.67, 1.83, 7.73, suppf,
2015-07-29,11.31, 45.03, 10.98, 1.67, 1.83, 7.79, suppf,
2015-07-30,9.79, 43.80, 22.89, 1.62, 1.79, 7.64, suppf,
2015-07-31,8.94, 47.67, 9.07, 1.71, 1.96, 8.04, suppf,
2015-08-01,12.52, 45.99, 14.28, 1.64, 1.77, 7.71, suppf,
2015-08-02,10.95, 44.40, 28.45, 1.69, 1.79, 7.96, suppf,
2015-08-03,12.83, 46.41, 14.74, 1.64, 1.79, 7.75, suppf,
2015-08-04,12.01, 46.23, 11.36, 1.61, 1.76, 7.64, suppf,
2015-08-05,9.24, 43.37, -6.52, 1.66, 1.82, 8.06, suppf,
2015-08-06,11.69, 43.55, 18.45, 1.63, 1.8, 7.73, suppf,
2015-08-07,10.97, 45.84, 6.36, 1.62, 1.74, 7.61, suppf,
2015-08-08,11.83, 42.59, 12.66, 1.67, 1.78, 7.97, suppf,
2015-08-09,11.62, 44.54, 12.29, 1.7, 1.84, 7.88, suppf,
2015-08-10,13.28, 43.05, 13.06, 1.65, 1.76, 7.72, suppf,
2015-08-11,12.13, 46.88, 12.73, 1.65, 1.74, 7.79, suppf,
2015-08-12,12.45, 46.29, 7.21, 1.65, 1.75, 7.68, suppf,
2015-08-13,12.42, 45.29, 0.99, 1.64, 1.79, 7.69, suppf,
2015-08-14,13.79, 42.80, 14.68, 1.59, 1.74, 7.39, suppf,
2015-08-15,13.45, 43.70, 9.32, 1.58, 1.73, 7.32, suppf,
2015-08-16,12.42, 43.77, 14.76, 1.89, 2.2, 8.95, suppf,
2015-08-17,11.32, 44.28, 21.02, 1.58, 1.72, 7.31, suppf,
2015-08-18,11.03, 44.77, 20.51, 1.61, 1.78, 7.55, suppf,
2015-08-19,13.46, 43.99, 22.15, 1.59, 1.73, 7.35, suppf,
2015-08-20,12.03, 44.90, 25.23, 1.62, 1.75, 7.46, suppf,
2015-08-21,12.40, 43.85, 17.48, 1.58, 1.72, 7.32, suppf,
2015-08-22,10.28, 45.01, 23.35, 1.63, 1.85, 7.47, suppf,
2015-08-23,14.21, 44.49, 20.54, 1.58, 1.72, 7.33, suppf,
2015-08-24,10.68, 46.26, 27.87, 1.58, 1.72, 7.33, suppf,
2015-08-25,12.03, 43.95, 13.15, 1.6, 1.72, 7.39, suppf,
2015-08-26,10.20, 47.84, 22.46, 1.66, 1.88, 7.88, suppf,
2015-08-27,11.79, 47.63, 19.48, 1.67, 1.82, 7.6, suppf,
2015-08-28,13.86, 45.63, 9.29, 1.6, 1.78, 7.49, suppf,
2015-08-29,14.60, 44.83, 25.89, 1.6, 1.73, 7.35, suppf,
2015-08-30,13.34, 45.11, 19.76, 1.64, 1.74, 7.54, suppf,
2015-08-31,14.35, 43.45, 17.41, 1.6, 1.73, 7.31, suppf,
2015-09-01,12.94, 45.72, 3.70, 1.66, 1.84, 7.57, suppf,
2015-09-02,11.14, 44.88, 25.18, 1.95, 2.35, 9.2, suppf,
2015-09-03,14.18, 45.70, 37.67, 1.66, 1.87, 7.69, suppf,
2015-09-04,13.29, 43.39, 17.58, 1.61, 1.74, 7.4, suppf,
2015-09-05,9.09, 45.35, 17.48, 1.59, 1.73, 7.31, suppf,
2015-09-06,11.74, 43.53, 24.12, 1.64, 1.75, 7.5, suppf,
2015-09-07,11.75, 42.74, 20.78, 1.6, 1.72, 7.3, suppf,
2015-09-08,12.89, 46.25, 22.07, 1.76, 2.01, 8.19, suppf,
2015-09-09,14.17, 45.42, 19.56, 1.61, 1.76, 7.42, suppf,
2015-09-10,12.49, 45.16, 17.37, 1.59, 1.72, 7.35, suppf,
2015-09-11,14.20, 45.63, 17.76, 1.61, 1.75, 7.43, suppf,
2015-09-12,11.87, 45.43, 22.34, 1.6, 1.73, 7.37, suppf,
2015-09-13,12.96, 46.39, 13.10, 1.61, 1.74, 7.41, suppf,
2015-09-14,12.93, 44.76, 17.26, 1.61, 1.76, 7.5, suppf,
2015-09-15,11.65, 43.99, 9.58, 1.6, 1.73, 7.36, suppf,
2015-09-16,11.99, 45.39, 15.23, 1.62, 1.8, 7.46, suppf,
2015-09-17,13.36, 44.84, 28.42, 1.66, 1.81, 7.73, suppf,
2015-09-18,16.56, 44.61, 27.08, 1.62, 1.73, 7.46, suppf,
2015-09-19,12.31, 46.56, 20.37, 1.7, 1.95, 8.11, suppf,
2015-09-20,11.88, 47.71, 18.40, 1.67, 1.87, 7.83, suppf,
2015-09-21,12.66, 44.95, 11.55, 1.69, 1.85, 7.64, suppf,
2015-09-22,11.88, 43.60, 8.90, 1.66, 1.81, 7.79, suppf,
2015-09-23,11.30, 46.31, 9.95, 1.64, 1.74, 7.69, suppf,
2015-09-24,13.13, 46.45, 19.63, 1.73, 2.1, 7.96, suppf,
2015-09-25,11.99, 46.07, 26.60, 1.76, 2.11, 8.12, suppf,
2015-09-26,11.56, 45.68, 16.88, 1.64, 1.75, 7.59, suppf,
2015-09-27,13.49, 47.52, 22.70, 1.64, 1.73, 7.49, suppf,
2015-09-28,10.45, 47.10, 19.21, 1.64, 1.77, 7.8, suppf,
2015-09-29,11.82, 46.64, 23.53, 1.65, 1.72, 7.69, suppf,
2015-09-30,13.24, 47.70, 37.56, 1.71, 1.85, 7.98, suppf,
2015-10-01,9.75, 46.02, 20.78, 1.68, 1.82, 7.83, suppf,
2015-10-02,13.58, 43.81, 15.50, 1.63, 1.82, 7.6, suppf,
2015-10-03,13.77, 44.80, 28.29, 1.62, 1.71, 7.42, suppf,
2015-10-04,10.18, 46.35, 25.91, 1.61, 1.7, 7.43, suppf,
2015-10-05,14.65, 47.02, 18.75, 1.64, 1.72, 7.55, suppf,
2015-10-06,12.95, 42.72, 19.67, 1.64, 1.76, 7.49, suppf,
2015-10-07,13.10, 45.55, 21.97, 1.6, 1.7, 7.39, suppf,
2015-10-08,13.09, 46.49, 18.30, 1.64, 1.77, 7.57, suppf,
2015-10-09,12.92, 43.91, 10.99, 1.7, 1.76, 7.92, suppf,
2015-10-10,14.98, 46.09, 15.35, 1.63, 1.75, 7.57, suppf,
2015-10-11,13.96, 44.43, 12.77, 1.64, 1.75, 7.59, suppf,
2015-10-12,14.11, 46.20, 13.50, 1.62, 1.75, 7.58, suppf,
2015-10-13,10.29, 47.11, 14.33, 1.63, 1.73, 7.69, suppf,
2015-10-14,14.75, 45.09, 27.21, 1.61, 1.73, 7.57, suppf,
2015-10-15,11.91, 47.72, 23.09, 1.61, 1.7, 7.48, suppf,
2015-10-16,11.27, 45.42, 23.11, 1.61, 1.7, 7.48, suppf,
2015-10-17,12.93, 47.08, 15.76, 1.93, 2.14, 9.4, suppf,
2015-10-18,13.79, 49.15, 20.41, 1.74, 1.92, 8.37, suppf,
2015-10-19,11.58, 44.43, 11.17, 1.64, 1.71, 7.66, suppf,
2015-10-20,13.33, 48.71, 17.37, 1.64, 1.73, 7.68, suppf,
2015-10-21,11.82, 46.93, 24.52, 1.66, 1.74, 7.71, suppf,
2015-10-22,11.98, 48.37, 24.12, 1.61, 1.69, 7.52, suppf,
2015-10-23,13.19, 47.49, 20.11, 1.78, 1.9, 8.5, suppf,
2015-10-24,13.76, 44.58, 12.26, 1.82, 2, 8.79, suppf,
2015-10-25,12.12, 48.95, 15.87, 1.64, 1.71, 7.69, suppf,
2015-10-26,8.75, 47.78, 29.17, 1.87, 2.13, 8.96, suppf,
2015-10-27,11.03, 46.97, 20.06, 1.6, 1.68, 7.48, suppf,
2015-10-28,11.83, 47.12, 15.39, 1.64, 1.75, 7.63, suppf,
2015-10-29,12.45, 47.24, 21.96, 1.64, 1.72, 7.64, suppf,
2015-10-30,12.80, 47.54, 21.09, 1.6, 1.69, 7.48, suppf,
2015-10-31,10.49, 47.02, 13.75, 1.6, 1.68, 7.49, suppf,
2015-11-01,11.81, 48.19, 25.18, 1.64, 1.74, 7.59, suppf,
2015-11-02,11.32, 47.23, 14.27, 1.64, 1.71, 7.73, suppf,
2015-11-03,10.62, 48.39, 22.42, 1.63, 1.76, 7.71, suppf,
2015-11-04,10.00, 46.48, 20.50, 1.61, 1.72, 7.54, suppf,
2015-11-05,9.47, 47.36, 31.97, 1.65, 1.78, 7.72, suppf,
2015-11-06,11.31, 52.86, 24.76, 1.7, 1.92, 8.07, suppf,
2015-11-07,11.23, 48.89, 21.35, 1.78, 2.12, 8.58, suppf,
2015-11-08,12.82, 48.91, 14.39, 1.62, 1.7, 7.52, suppf,
2015-11-09,13.48, 48.40, 19.81, 1.64, 1.74, 7.67, suppf,
2015-11-10,13.23, 48.26, 24.12, 1.61, 1.71, 7.54, suppf,
2015-11-11,13.54, 48.94, 15.81, 1.61, 1.71, 7.52, suppf,
2015-11-12,12.57, 46.54, 27.41, 1.61, 1.7, 7.5, suppf,
2015-11-13,12.38, 46.55, 25.33, 1.62, 1.7, 7.49, suppf,
2015-11-14,11.40, 47.69, 20.19, 1.61, 1.7, 7.48, suppf,
2015-11-15,8.22, 44.11, 26.87, 1.67, 1.76, 7.98, suppf,
2015-11-16,15.67, 48.67, 25.96, 1.62, 1.7, 7.54, suppf,
2015-11-17,16.43, 49.31, 26.51, 1.62, 1.71, 7.49, suppf,
2015-11-18,13.65, 46.25, 19.71, 1.63, 1.71, 7.53, suppf,
2015-11-19,12.57, 49.87, 27.21, 1.67, 1.79, 7.82, suppf,
2015-11-20,12.45, 47.63, 25.26, 1.67, 1.87, 7.94, suppf,
2015-11-21,12.80, 47.92, 13.88, 1.64, 1.71, 7.58, suppf,
2015-11-22,13.02, 50.10, 17.77, 1.62, 1.73, 7.55, suppf,
2015-11-23,12.21, 48.31, 14.11, 1.62, 1.69, 7.46, suppf,
2015-11-24,13.79, 49.80, 9.40, 1.62, 1.71, 7.48, suppf,
2015-11-25,14.15, 48.32, 16.65, 1.66, 1.72, 7.67, suppf,
2015-11-26,10.50, 48.09, 14.56, 1.64, 1.73, 7.58, suppf,
2015-11-27,12.59, 49.72, 9.05, 1.77, 1.89, 8.42, suppf,
2015-11-28,12.78, 47.89, 10.25, 1.61, 1.69, 7.4, suppf,
2015-11-29,13.27, 48.46, 15.23, 1.61, 1.7, 7.45, suppf,
2015-11-30,12.87, 48.19, 18.79, 1.73, 1.8, 8.14, suppf,
2015-12-01,12.48, 48.21, 17.14, 1.65, 1.77, 7.73, suppf,
2015-12-02,14.01, 51.06, 16.85, 1.63, 1.7, 7.49, suppf,
2015-12-03,13.15, 51.29, 17.22, 1.62, 1.7, 7.5, suppf,
2015-12-04,11.30, 50.59, 13.95, 1.62, 1.7, 7.43, suppf,
2015-12-05,11.43, 49.04, 4.75, 1.89, 1.96, 8.82, suppf,
2015-12-06,12.78, 49.28, 5.33, 1.72, 1.83, 8.05, suppf,
2015-12-07,13.94, 52.34, 8.60, 1.77, 1.74, 8.24, suppf,
2015-12-08,15.51, 51.03, 30.04, 1.72, 1.72, 7.94, suppf,
2015-12-09,11.67, 49.63, 16.94, 1.7, 1.75, 7.82, suppf,
2015-12-10,13.11, 48.80, 30.15, 1.66, 1.71, 7.77, suppf,
2015-12-11,13.22, 48.43, 24.14, 1.67, 1.72, 7.81, suppf,
2015-12-12,13.15, 51.39, 20.21, 1.9, 2, 8.97, suppf,
2015-12-13,13.05, 49.09, 27.08, 1.65, 1.72, 7.75, suppf,
2015-12-14,13.10, 49.18, 26.87, 1.63, 1.81, 7.72, suppf,
2015-12-15,12.69, 50.37, 15.70, 1.62, 1.71, 7.49, suppf,
2015-12-16,12.30, 49.36, 21.65, 1.63, 1.72, 7.56, suppf,
2015-12-17,11.75, 50.23, 31.31, 1.66, 1.8, 7.83, suppf,
2015-12-18,11.88, 51.34, 16.49, 1.62, 1.78, 7.65, suppf,
